y,x,street_count,highway,junction,geometry
19.0913404,72.8363659,1,,,POINT (72.8363659 19.0913404)
19.0941157,72.8395285,3,,,POINT (72.8395285 19.0941157)
19.0938078,72.8406577,3,,,POINT (72.8406577 19.0938078)
19.09389,72.8441517,3,,,POINT (72.8441517 19.09389)
19.094106,72.8463878,3,,,POINT (72.8463878 19.094106)
19.0941296,72.847396,3,,,POINT (72.847396 19.0941296)
19.0941544,72.8486234,3,,,POINT (72.8486234 19.0941544)
19.0946936,72.8413282,3,,,POINT (72.8413282 19.0946936)
19.0950581,72.8482834,3,,,POINT (72.8482834 19.0950581)
19.0948179,72.8474507,1,,,POINT (72.8474507 19.0948179)
19.0941707,72.8491641,3,,,POINT (72.8491641 19.0941707)
19.0941357,72.8498575,3,,,POINT (72.8498575 19.0941357)
19.0949124,72.8450143,4,,,POINT (72.8450143 19.0949124)
19.0921158,72.8280725,3,,,POINT (72.8280725 19.0921158)
19.0958133,72.8451861,4,,,POINT (72.8451861 19.0958133)
19.0956124,72.8463864,4,,,POINT (72.8463864 19.0956124)
19.0955551,72.8481453,3,,,POINT (72.8481453 19.0955551)
19.0962447,72.8452507,3,,,POINT (72.8452507 19.0962447)
19.0962786,72.8424253,3,,,POINT (72.8424253 19.0962786)
19.0961825,72.8443426,1,,,POINT (72.8443426 19.0961825)
19.0940853,72.8833249,3,,,POINT (72.8833249 19.0940853)
19.0964327,72.8458246,3,,,POINT (72.8458246 19.0964327)
19.0962803,72.8539574,3,,,POINT (72.8539574 19.0962803)
19.0967251,72.841233,4,,,POINT (72.841233 19.0967251)
19.0980596,72.8442424,3,,,POINT (72.8442424 19.0980596)
19.0977304,72.8458414,3,,,POINT (72.8458414 19.0977304)
19.0966704,72.8656613,3,mini_roundabout,,POINT (72.8656613 19.0966704)
19.0971432,72.8469061,3,,,POINT (72.8469061 19.0971432)
19.0981594,72.8409935,4,,,POINT (72.8409935 19.0981594)
19.0973767,72.8481035,4,,,POINT (72.8481035 19.0973767)
19.0981699,72.8402204,3,,,POINT (72.8402204 19.0981699)
19.0981527,72.8417251,3,,,POINT (72.8417251 19.0981527)
19.0984271,72.842624,3,,,POINT (72.842624 19.0984271)
19.0985887,72.8434934,3,,,POINT (72.8434934 19.0985887)
19.1000936,72.8436824,3,,,POINT (72.8436824 19.1000936)
19.1001722,72.842592,4,,,POINT (72.842592 19.1001722)
19.1002776,72.8417508,3,,,POINT (72.8417508 19.1002776)
19.1004152,72.8408874,4,,,POINT (72.8408874 19.1004152)
19.1005453,72.8401801,4,,,POINT (72.8401801 19.1005453)
19.1007113,72.8425587,4,,,POINT (72.8425587 19.1007113)
19.1029612,72.8707493,4,,,POINT (72.8707493 19.1029612)
19.1009566,72.8437972,3,,,POINT (72.8437972 19.1009566)
19.1001639,72.8839239,3,,,POINT (72.8839239 19.1001639)
19.1016726,72.8654021,3,,,POINT (72.8654021 19.1016726)
19.1026474,72.8403608,3,,,POINT (72.8403608 19.1026474)
19.1024603,72.8408978,4,,,POINT (72.8408978 19.1024603)
19.1028801,72.8435876,4,,,POINT (72.8435876 19.1028801)
19.102761,72.8425449,4,,,POINT (72.8425449 19.102761)
19.1030104,72.8885372,4,traffic_signals,,POINT (72.8885372 19.1030104)
19.1038868,72.8425083,3,,,POINT (72.8425083 19.1038868)
19.1047674,72.8426919,4,,,POINT (72.8426919 19.1047674)
19.104414,72.8438022,3,,,POINT (72.8438022 19.104414)
19.1049735,72.8418578,4,,,POINT (72.8418578 19.1049735)
19.1046598,72.8588789,4,,,POINT (72.8588789 19.1046598)
19.1055614,72.8877273,3,,,POINT (72.8877273 19.1055614)
19.1060861,72.8420164,4,,,POINT (72.8420164 19.1060861)
19.1061355,72.8430275,3,,,POINT (72.8430275 19.1061355)
19.1060478,72.8441653,4,,,POINT (72.8441653 19.1060478)
19.1071354,72.8591536,5,,,POINT (72.8591536 19.1071354)
19.1056706,72.8299464,4,,,POINT (72.8299464 19.1056706)
19.1076259,72.875407,3,,,POINT (72.875407 19.1076259)
19.1072855,72.8592033,4,,,POINT (72.8592033 19.1072855)
19.1088633,72.8554117,3,,,POINT (72.8554117 19.1088633)
19.1091378,72.8539346,4,traffic_signals,,POINT (72.8539346 19.1091378)
19.1093164,72.876062,4,traffic_signals,,POINT (72.876062 19.1093164)
19.1093538,72.8530496,3,,,POINT (72.8530496 19.1093538)
19.1096817,72.8484743,3,,,POINT (72.8484743 19.1096817)
19.1102721,72.8470052,3,,,POINT (72.8470052 19.1102721)
19.1095982,72.8878486,3,,,POINT (72.8878486 19.1095982)
19.1109381,72.8486221,3,,,POINT (72.8486221 19.1109381)
19.1088801,72.8487149,3,,,POINT (72.8487149 19.1088801)
19.1090041,72.9325612,4,traffic_signals,,POINT (72.9325612 19.1090041)
19.1119119,72.9336348,3,,,POINT (72.9336348 19.1119119)
19.1121409,72.8489671,4,,,POINT (72.8489671 19.1121409)
19.1103608,72.9287594,3,,,POINT (72.9287594 19.1103608)
19.1123024,72.8885317,4,traffic_signals,,POINT (72.8885317 19.1123024)
19.1124428,72.8485775,3,,,POINT (72.8485775 19.1124428)
19.1103088,72.8784379,4,,,POINT (72.8784379 19.1103088)
19.1145684,72.8968669,3,,,POINT (72.8968669 19.1145684)
19.1143542,72.8983238,3,,,POINT (72.8983238 19.1143542)
19.1115899,72.8299606,4,,,POINT (72.8299606 19.1115899)
19.1144214,72.9088283,4,,,POINT (72.9088283 19.1144214)
19.1150618,72.9058712,3,,,POINT (72.9058712 19.1150618)
19.1129266,72.8437549,3,,,POINT (72.8437549 19.1129266)
19.1155321,72.9083062,4,,,POINT (72.9083062 19.1155321)
19.1128444,72.82996,3,,,POINT (72.82996 19.1128444)
19.1140209,72.829982,4,,,POINT (72.829982 19.1140209)
19.1176301,72.9059287,4,,,POINT (72.9059287 19.1176301)
19.1181781,72.9071367,4,,,POINT (72.9071367 19.1181781)
19.1187919,72.9081233,3,,,POINT (72.9081233 19.1187919)
19.1163671,72.8438487,4,traffic_signals,,POINT (72.8438487 19.1163671)
19.1199626,72.8999642,4,,,POINT (72.8999642 19.1199626)
19.1199463,72.9124734,3,,,POINT (72.9124734 19.1199463)
19.117689,72.8297884,3,,,POINT (72.8297884 19.117689)
19.1180571,72.8298074,3,,,POINT (72.8298074 19.1180571)
19.1190923,72.9406484,4,,,POINT (72.9406484 19.1190923)
19.1222384,72.9130087,3,,,POINT (72.9130087 19.1222384)
19.1209713,72.9372429,3,,,POINT (72.9372429 19.1209713)
19.123692,72.8511691,4,,,POINT (72.8511691 19.123692)
19.1209164,72.9399556,3,,,POINT (72.9399556 19.1209164)
19.1201905,72.8297972,4,,,POINT (72.8297972 19.1201905)
19.1192547,72.876469,1,,,POINT (72.876469 19.1192547)
19.1239859,72.9126221,3,traffic_signals,,POINT (72.9126221 19.1239859)
19.1249416,72.9165857,4,traffic_signals,,POINT (72.9165857 19.1249416)
19.125412,72.9188617,4,,,POINT (72.9188617 19.125412)
19.1251007,72.8560929,4,,,POINT (72.8560929 19.1251007)
19.1248524,72.9327147,4,traffic_signals,,POINT (72.9327147 19.1248524)
19.1255121,72.856397,4,,,POINT (72.856397 19.1255121)
19.1262439,72.8936795,3,traffic_signals,,POINT (72.8936795 19.1262439)
19.1270905,72.918728,3,,,POINT (72.918728 19.1270905)
19.123808,72.8303866,3,,,POINT (72.8303866 19.123808)
19.1255462,72.919411,3,,,POINT (72.919411 19.1255462)
19.1238991,72.8498099,3,,,POINT (72.8498099 19.1238991)
19.1289155,72.9199892,3,,,POINT (72.9199892 19.1289155)
19.1295829,72.8500343,4,,,POINT (72.8500343 19.1295829)
19.1258755,72.8611549,4,,,POINT (72.8611549 19.1258755)
19.1294483,72.9330552,3,,,POINT (72.9330552 19.1294483)
19.1269609,72.8339429,3,,,POINT (72.8339429 19.1269609)
19.1305826,72.8500238,4,,,POINT (72.8500238 19.1305826)
19.1310775,72.849992,3,,,POINT (72.849992 19.1310775)
19.1302967,72.9349132,3,,,POINT (72.9349132 19.1302967)
19.1343881,72.8256949,4,,,POINT (72.8256949 19.1343881)
19.1350342,72.8320615,3,traffic_signals,,POINT (72.8320615 19.1350342)
19.1375298,72.93506,4,,,POINT (72.93506 19.1375298)
19.140021,72.8262111,3,traffic_signals,,POINT (72.8262111 19.140021)
19.1383455,72.93561,3,,,POINT (72.93561 19.1383455)
19.1417194,72.8291695,4,traffic_signals,,POINT (72.8291695 19.1417194)
19.1368304,72.8107454,4,,yes,POINT (72.8107454 19.1368304)
19.1380441,72.814032,4,,,POINT (72.814032 19.1380441)
19.1390912,72.8317345,3,,,POINT (72.8317345 19.1390912)
19.1408075,72.8120832,3,,,POINT (72.8120832 19.1408075)
19.1434839,72.8197912,3,,,POINT (72.8197912 19.1434839)
19.1406275,72.7914351,3,,,POINT (72.7914351 19.1406275)
19.1405739,72.7903359,3,,,POINT (72.7903359 19.1405739)
19.1407643,72.7908182,3,,,POINT (72.7908182 19.1407643)
19.1409138,72.7917516,3,,,POINT (72.7917516 19.1409138)
19.1419575,72.8314644,4,traffic_signals,,POINT (72.8314644 19.1419575)
19.1413691,72.8370611,4,,,POINT (72.8370611 19.1413691)
19.1443221,72.836656,3,,,POINT (72.836656 19.1443221)
19.1442991,72.7902241,3,,,POINT (72.7902241 19.1442991)
19.1479383,72.9423866,3,,,POINT (72.9423866 19.1479383)
19.1458947,72.8311388,4,traffic_signals,,POINT (72.8311388 19.1458947)
19.1462297,72.8366277,4,traffic_signals,,POINT (72.8366277 19.1462297)
19.1472915,72.7896577,1,,,POINT (72.7896577 19.1472915)
19.1505267,72.8314972,4,,,POINT (72.8314972 19.1505267)
19.1599348,72.8350619,4,,,POINT (72.8350619 19.1599348)
19.1612805,72.8348454,4,,,POINT (72.8348454 19.1612805)
19.1630974,72.8393421,3,,,POINT (72.8393421 19.1630974)
19.1633122,72.8370434,3,,,POINT (72.8370434 19.1633122)
19.1634725,72.8348764,4,traffic_signals,,POINT (72.8348764 19.1634725)
19.1638043,72.8436377,3,,,POINT (72.8436377 19.1638043)
19.1639591,72.845318,4,,,POINT (72.845318 19.1639591)
19.1645827,72.7903046,3,,,POINT (72.7903046 19.1645827)
19.1687897,72.7917221,3,,,POINT (72.7917221 19.1687897)
19.1658075,72.8311909,3,,,POINT (72.8311909 19.1658075)
19.1681931,72.8455028,4,,,POINT (72.8455028 19.1681931)
19.1679499,72.8314224,3,,,POINT (72.8314224 19.1679499)
19.17425,72.9584224,3,,yes,POINT (72.9584224 19.17425)
19.1705678,72.8316623,4,,,POINT (72.8316623 19.1705678)
19.1709342,72.8356873,3,,,POINT (72.8356873 19.1709342)
19.1701295,72.8414527,3,,,POINT (72.8414527 19.1701295)
19.1737322,72.8367239,4,traffic_signals,,POINT (72.8367239 19.1737322)
19.1738829,72.8423378,3,,,POINT (72.8423378 19.1738829)
19.1738363,72.84082,4,traffic_signals,,POINT (72.84082 19.1738363)
19.1767573,72.8371695,3,,,POINT (72.8371695 19.1767573)
19.1797441,72.8366303,4,traffic_signals,,POINT (72.8366303 19.1797441)
19.1878222,72.8498989,3,,,POINT (72.8498989 19.1878222)
19.1881849,72.8522712,4,,,POINT (72.8522712 19.1881849)
19.1886,72.8577,3,,,POINT (72.8577 19.1886)
19.1889956,72.8356701,4,,,POINT (72.8356701 19.1889956)
19.193996,72.8342324,3,,,POINT (72.8342324 19.193996)
19.1957488,72.8338159,4,traffic_signals,,POINT (72.8338159 19.1957488)
19.1962771,72.8274814,4,traffic_signals,,POINT (72.8274814 19.1962771)
19.196379,72.8068531,3,,,POINT (72.8068531 19.196379)
19.1959319,72.8050319,3,,,POINT (72.8050319 19.1959319)
19.1955775,72.7997372,4,,,POINT (72.7997372 19.1955775)
19.2002254,72.8534201,3,,,POINT (72.8534201 19.2002254)
19.2005921,72.8734866,3,,,POINT (72.8734866 19.2005921)
19.2015799,72.8451683,4,,,POINT (72.8451683 19.2015799)
19.2017696,72.8443244,4,,,POINT (72.8443244 19.2017696)
19.2024729,72.8532529,3,,,POINT (72.8532529 19.2024729)
19.2024736,72.8481791,1,,,POINT (72.8481791 19.2024736)
19.2032949,72.8445521,3,,,POINT (72.8445521 19.2032949)
19.20433,72.8485839,4,,,POINT (72.8485839 19.20433)
19.2042815,72.8455366,3,,,POINT (72.8455366 19.2042815)
19.2045431,72.839817,3,,,POINT (72.839817 19.2045431)
19.2052735,72.8454882,4,,,POINT (72.8454882 19.2052735)
19.205584,72.8436039,4,,,POINT (72.8436039 19.205584)
19.207583,72.8292194,4,traffic_signals,,POINT (72.8292194 19.207583)
19.2087526,72.8206699,3,,,POINT (72.8206699 19.2087526)
19.2090026,72.8483687,3,,,POINT (72.8483687 19.2090026)
19.2113983,72.8517635,3,,,POINT (72.8517635 19.2113983)
19.2124881,72.8674629,4,,,POINT (72.8674629 19.2124881)
19.2131559,72.8633453,4,,,POINT (72.8633453 19.2131559)
19.2170718,72.8480033,4,,,POINT (72.8480033 19.2170718)
19.2170898,72.8669436,3,,,POINT (72.8669436 19.2170898)
19.218225,72.8479698,3,,,POINT (72.8479698 19.218225)
19.2193541,72.8478924,4,,,POINT (72.8478924 19.2193541)
19.2194251,72.8478853,3,,,POINT (72.8478853 19.2194251)
19.2200039,72.868346,4,,,POINT (72.868346 19.2200039)
19.219974,72.8676153,3,,,POINT (72.8676153 19.219974)
19.2186896,72.8663766,3,,,POINT (72.8663766 19.2186896)
19.2236966,72.8508755,3,,,POINT (72.8508755 19.2236966)
19.2214443,72.8683135,3,,,POINT (72.8683135 19.2214443)
19.2214465,72.867546,4,,,POINT (72.867546 19.2214465)
19.2214485,72.8689443,3,,,POINT (72.8689443 19.2214485)
19.2239836,72.8419615,3,,,POINT (72.8419615 19.2239836)
19.2252205,72.8840151,3,,,POINT (72.8840151 19.2252205)
19.227099,72.8419245,3,,,POINT (72.8419245 19.227099)
19.2265741,72.8477619,3,,,POINT (72.8477619 19.2265741)
19.2265236,72.849556,4,,,POINT (72.849556 19.2265236)
19.2280761,72.8443597,3,,,POINT (72.8443597 19.2280761)
19.2285504,72.8478778,4,traffic_signals,,POINT (72.8478778 19.2285504)
19.2286932,72.8495872,3,,,POINT (72.8495872 19.2286932)
19.2287168,72.8509407,3,,,POINT (72.8509407 19.2287168)
19.2287334,72.8517127,3,,,POINT (72.8517127 19.2287334)
19.2287431,72.8527318,4,,,POINT (72.8527318 19.2287431)
19.2287431,72.8535029,4,,,POINT (72.8535029 19.2287431)
19.2286493,72.855925,3,traffic_signals,yes,POINT (72.855925 19.2286493)
19.2286475,72.8458178,3,,,POINT (72.8458178 19.2286475)
19.2291928,72.8441807,4,traffic_signals,,POINT (72.8441807 19.2291928)
19.229822,72.8535231,4,,,POINT (72.8535231 19.229822)
19.2298144,72.8546415,3,,,POINT (72.8546415 19.2298144)
19.2297179,72.856307,3,,,POINT (72.856307 19.2297179)
19.2303513,72.8442774,4,traffic_signals,,POINT (72.8442774 19.2303513)
19.231225,72.8576832,4,traffic_signals,,POINT (72.8576832 19.231225)
19.2313266,72.8590035,3,,,POINT (72.8590035 19.2313266)
19.2305362,72.8476178,5,traffic_signals,,POINT (72.8476178 19.2305362)
19.2312126,72.8567633,4,,,POINT (72.8567633 19.2312126)
19.2310985,72.8442619,3,,,POINT (72.8442619 19.2310985)
19.2309983,72.8546576,4,,,POINT (72.8546576 19.2309983)
19.2328736,72.8513868,3,,,POINT (72.8513868 19.2328736)
19.2325196,72.8536149,4,,,POINT (72.8536149 19.2325196)
19.2337477,72.8609132,1,,,POINT (72.8609132 19.2337477)
19.2331222,72.85249,3,,,POINT (72.85249 19.2331222)
19.2334178,72.8536408,3,,,POINT (72.8536408 19.2334178)
19.2341628,72.8582683,3,,,POINT (72.8582683 19.2341628)
19.2340243,72.859347,3,,,POINT (72.859347 19.2340243)
19.2339523,72.8598555,3,,,POINT (72.8598555 19.2339523)
19.2332065,72.8405948,4,,,POINT (72.8405948 19.2332065)
19.233871,72.8571482,4,,,POINT (72.8571482 19.233871)
19.2345752,72.8612329,3,,,POINT (72.8612329 19.2345752)
19.232811,72.8477144,3,,,POINT (72.8477144 19.232811)
19.2347419,72.8607261,4,,,POINT (72.8607261 19.2347419)
19.2339765,72.8502901,3,,,POINT (72.8502901 19.2339765)
19.2341776,72.8513691,3,,,POINT (72.8513691 19.2341776)
19.2349308,72.8602134,4,,,POINT (72.8602134 19.2349308)
19.2350979,72.8597347,4,,,POINT (72.8597347 19.2350979)
19.235402,72.8587667,3,,,POINT (72.8587667 19.235402)
19.2328565,72.8258785,4,,,POINT (72.8258785 19.2328565)
19.2350272,72.8405128,4,traffic_signals,,POINT (72.8405128 19.2350272)
19.2351242,72.8437193,4,,,POINT (72.8437193 19.2351242)
19.2351696,72.8459787,4,,,POINT (72.8459787 19.2351696)
19.2352295,72.8536024,4,,,POINT (72.8536024 19.2352295)
19.2379214,72.8801854,1,,,POINT (72.8801854 19.2379214)
19.2351858,72.8513303,3,,,POINT (72.8513303 19.2351858)
19.2349657,72.8554662,3,,,POINT (72.8554662 19.2349657)
19.2356591,72.8616192,3,,,POINT (72.8616192 19.2356591)
19.2358211,72.8611191,4,,,POINT (72.8611191 19.2358211)
19.2359188,72.8590097,3,,,POINT (72.8590097 19.2359188)
19.2362206,72.843688,3,,,POINT (72.843688 19.2362206)
19.235989,72.8606005,4,,,POINT (72.8606005 19.235989)
19.2361292,72.8591065,3,,,POINT (72.8591065 19.2361292)
19.2361466,72.8601133,4,,,POINT (72.8601133 19.2361466)
19.2362046,72.8599343,4,,,POINT (72.8599343 19.2362046)
19.2365731,72.8577037,4,,,POINT (72.8577037 19.2365731)
19.2362802,72.8597009,3,,,POINT (72.8597009 19.2362802)
19.2362588,72.8415937,3,,,POINT (72.8415937 19.2362588)
19.2366721,72.8619947,3,,,POINT (72.8619947 19.2366721)
19.2367762,72.8593394,3,,,POINT (72.8593394 19.2367762)
19.2368442,72.8614917,4,,,POINT (72.8614917 19.2368442)
19.237017,72.8609765,4,,,POINT (72.8609765 19.237017)
19.2402555,72.8648158,4,,,POINT (72.8648158 19.2402555)
19.2371809,72.8604867,4,,,POINT (72.8604867 19.2371809)
19.2379836,72.8521663,3,,,POINT (72.8521663 19.2379836)
19.2378217,72.853582,3,,,POINT (72.853582 19.2378217)
19.2375033,72.8595367,3,,,POINT (72.8595367 19.2375033)
19.2373843,72.8599047,4,,,POINT (72.8599047 19.2373843)
19.2379082,72.8423074,3,,,POINT (72.8423074 19.2379082)
19.2380117,72.8513959,4,,,POINT (72.8513959 19.2380117)
19.2379791,72.8452967,3,,,POINT (72.8452967 19.2379791)
19.2378827,72.8612932,3,,,POINT (72.8612932 19.2378827)
19.2386983,72.8439341,3,,,POINT (72.8439341 19.2386983)
19.2380358,72.8607954,3,,,POINT (72.8607954 19.2380358)
19.2379921,72.8596169,3,,,POINT (72.8596169 19.2379921)
19.2382454,72.8602266,3,,,POINT (72.8602266 19.2382454)
19.2383997,72.8596502,3,,,POINT (72.8596502 19.2383997)
19.238377,72.8625612,3,,,POINT (72.8625612 19.238377)
19.239673,72.8427042,3,traffic_signals,,POINT (72.8427042 19.239673)
19.2395102,72.8594572,3,,,POINT (72.8594572 19.2395102)
19.2413625,72.8679554,3,,,POINT (72.8679554 19.2413625)
19.2400052,72.8458591,3,,,POINT (72.8458591 19.2400052)
19.2399326,72.8464225,3,,,POINT (72.8464225 19.2399326)
19.2403671,72.8457974,3,,,POINT (72.8457974 19.2403671)
19.240416,72.8630195,1,,,POINT (72.8630195 19.240416)
19.2416497,72.86185,3,,,POINT (72.86185 19.2416497)
19.242015,72.8671539,3,,,POINT (72.8671539 19.242015)
19.2465694,72.8522091,3,,,POINT (72.8522091 19.2465694)
19.2423143,72.8633787,3,,,POINT (72.8633787 19.2423143)
19.2436189,72.8538325,3,,,POINT (72.8538325 19.2436189)
19.244334,72.8636788,3,,,POINT (72.8636788 19.244334)
19.2438761,72.8653399,4,,,POINT (72.8653399 19.2438761)
19.2446445,72.8631641,3,,,POINT (72.8631641 19.2446445)
19.2451201,72.8453636,3,traffic_signals,,POINT (72.8453636 19.2451201)
19.2452592,72.8464229,4,,,POINT (72.8464229 19.2452592)
19.2455863,72.8499745,3,,,POINT (72.8499745 19.2455863)
19.2460401,72.8611007,4,traffic_signals,,POINT (72.8611007 19.2460401)
19.2470439,72.8544606,3,,,POINT (72.8544606 19.2470439)
19.2471095,72.8482753,3,,,POINT (72.8482753 19.2471095)
19.2518436,72.8539365,4,,,POINT (72.8539365 19.2518436)
19.248398,72.8624207,4,,,POINT (72.8624207 19.248398)
19.246953,72.8590232,4,,,POINT (72.8590232 19.246953)
19.2484654,72.8607371,3,,,POINT (72.8607371 19.2484654)
19.2490454,72.8627333,4,,,POINT (72.8627333 19.2490454)
19.2495234,72.8605056,4,,,POINT (72.8605056 19.2495234)
19.2495706,72.8503364,4,,,POINT (72.8503364 19.2495706)
19.2512593,72.8636369,3,,,POINT (72.8636369 19.2512593)
19.2520331,72.8640211,4,,,POINT (72.8640211 19.2520331)
19.2513244,72.8601754,3,,,POINT (72.8601754 19.2513244)
19.251752,72.8608877,3,,,POINT (72.8608877 19.251752)
19.2516175,72.8557513,3,,,POINT (72.8557513 19.2516175)
19.2539542,72.8622347,3,,,POINT (72.8622347 19.2539542)
19.2544927,72.8643151,4,,,POINT (72.8643151 19.2544927)
19.2575191,72.8651288,3,traffic_signals,,POINT (72.8651288 19.2575191)
19.2576584,72.8644435,4,traffic_signals,,POINT (72.8644435 19.2576584)
19.2598314,72.8633665,4,,,POINT (72.8633665 19.2598314)
19.2598791,72.8652456,3,,,POINT (72.8652456 19.2598791)
19.2591321,72.8600689,3,,,POINT (72.8600689 19.2591321)
19.259732,72.8618275,4,,,POINT (72.8618275 19.259732)
19.2613767,72.8600431,3,,,POINT (72.8600431 19.2613767)
19.2615202,72.8634609,3,,,POINT (72.8634609 19.2615202)
19.2613851,72.8617765,4,,,POINT (72.8617765 19.2613851)
19.0443534,72.9296031,3,,,POINT (72.9296031 19.0443534)
19.0276328,72.8898947,4,,,POINT (72.8898947 19.0276328)
19.0287502,72.8881218,3,,,POINT (72.8881218 19.0287502)
19.0277119,72.8923363,3,,,POINT (72.8923363 19.0277119)
19.0390888,72.8948845,3,,,POINT (72.8948845 19.0390888)
19.0390665,72.8947592,4,,,POINT (72.8947592 19.0390665)
19.1014588,72.8391363,3,,,POINT (72.8391363 19.1014588)
19.1010255,72.8394113,3,,,POINT (72.8394113 19.1010255)
19.1013871,72.8393975,4,traffic_signals,,POINT (72.8393975 19.1013871)
19.0525253,72.838074,3,,,POINT (72.838074 19.0525253)
19.0554019,72.8374585,3,,,POINT (72.8374585 19.0554019)
19.0594751,72.8368255,4,traffic_signals,,POINT (72.8368255 19.0594751)
19.0615802,72.8371711,4,,,POINT (72.8371711 19.0615802)
19.1328634,72.8149832,4,,yes,POINT (72.8149832 19.1328634)
19.1080892,72.8403347,4,traffic_signals,,POINT (72.8403347 19.1080892)
19.1286468,72.8173626,3,,,POINT (72.8173626 19.1286468)
19.1289177,72.8175799,3,,,POINT (72.8175799 19.1289177)
19.1297864,72.8175402,3,,,POINT (72.8175402 19.1297864)
19.1305001,72.8191782,3,,,POINT (72.8191782 19.1305001)
19.1161888,72.8452655,3,,,POINT (72.8452655 19.1161888)
19.1264693,72.8397522,4,traffic_signals,,POINT (72.8397522 19.1264693)
19.1272331,72.8403593,3,,,POINT (72.8403593 19.1272331)
19.1282489,72.8409035,3,,,POINT (72.8409035 19.1282489)
19.1275858,72.8471146,4,traffic_signals,,POINT (72.8471146 19.1275858)
19.0606411,72.8585774,4,traffic_signals,,POINT (72.8585774 19.0606411)
19.0651727,72.8621953,4,traffic_signals,,POINT (72.8621953 19.0651727)
19.0710084,72.8723,4,traffic_signals,,POINT (72.8723 19.0710084)
19.0624565,72.8595787,4,traffic_signals,,POINT (72.8595787 19.0624565)
19.0604839,72.8586034,4,traffic_signals,,POINT (72.8586034 19.0604839)
19.0527187,72.8474797,4,traffic_signals,,POINT (72.8474797 19.0527187)
19.1242368,72.8480951,4,,,POINT (72.8480951 19.1242368)
19.1264346,72.8552927,3,,,POINT (72.8552927 19.1264346)
19.1262753,72.8603911,4,,,POINT (72.8603911 19.1262753)
19.1269119,72.8203901,3,,,POINT (72.8203901 19.1269119)
19.1263582,72.8207728,4,,,POINT (72.8207728 19.1263582)
19.126187,72.820984,4,,,POINT (72.820984 19.126187)
